Elevation,Slope,Aspect,Profile_curvature,Plan_Curvature,Vegetation,Lithology,Tmax,Tmin,Wind,Humidity,Solar,PrecipAcum3,PrecipAcum5,PrecipAcum7,PrecipAcum10,PrecipAcum15,PrecipAcum20,PrecipAcum30,Landslide
3242.51,3.14,302.02,-0.0037,-0.0081,1,3,27.51,20.25,1.0608,0.9149,18.79,38.36,64.21,90.17,129.48,195.98,262.03,393.98,0
3243.02,9.03,201.49,-0.0010,-0.0033,1,3,27.51,20.25,1.0608,0.9150,18.79,38.36,64.21,90.17,129.48,195.98,262.03,393.98,0
3242.02,6.48,251.54,0.0051,0.0167,1,3,27.51,20.26,1.0604,0.9150,18.78,38.36,64.22,90.19,129.50,196.01,262.08,394.04,0
3248.00,3.99,49.50,0.0080,0.0079,1,3,27.51,20.26,1.0604,0.9150,18.78,38.37,64.22,90.19,129.51,196.02,262.08,394.05,0
3035.00,7.87,100.22,-0.0128,-0.0196,1,3,27.51,20.26,1.0597,0.9151,18.77,38.38,64.25,90.22,129.55,196.07,262.16,394.16,0
3032.51,6.93,103.03,-0.0065,-0.0087,1,3,27.51,20.26,1.0597,0.9151,18.77,38.38,64.25,90.23,129.55,196.08,262.16,394.17,0
2996.99,5.07,92.36,-0.0063,-0.0211,1,3,27.51,20.26,1.0595,0.9151,18.76,38.38,64.25,90.23,129.56,196.10,262.19,394.20,0
3555.50,5.21,272.62,-0.0001,0.0196,1,3,27.48,20.20,1.0692,0.9139,18.94,38.17,63.90,89.76,128.91,195.18,260.97,392.47,0
3535.50,8.51,52.97,-0.0007,-0.0020,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.92,195.18,260.98,392.48,0
3521.04,9.80,11.15,0.0007,0.0056,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.19,260.99,392.50,0
3521.00,6.58,22.53,0.0014,0.0052,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.20,260.99,392.51,0
3536.49,10.11,23.65,-0.0010,0.0031,1,3,27.49,20.21,1.0672,0.9142,18.90,38.22,63.98,89.86,129.05,195.37,261.23,392.84,0
3536.00,7.21,11.03,-0.0023,-0.0006,1,3,27.49,20.21,1.0671,0.9142,18.90,38.22,63.98,89.86,129.05,195.38,261.23,392.85,0
3535.50,6.38,7.02,-0.0043,-0.0004,1,3,27.49,20.21,1.0671,0.9142,18.90,38.22,63.98,89.86,129.06,195.38,261.24,392.85,0
3535.50,5.60,7.56,0.0041,0.0029,1,3,27.49,20.21,1.0671,0.9142,18.90,38.22,63.98,89.86,129.06,195.38,261.24,392.86,0
3535.00,4.48,8.52,0.0040,-0.0005,1,3,27.49,20.21,1.0670,0.9142,18.90,38.22,63.98,89.86,129.06,195.38,261.24,392.86,0
3535.00,3.32,16.63,0.0031,-0.0037,1,3,27.49,20.21,1.0670,0.9142,18.90,38.22,63.98,89.87,129.06,195.39,261.25,392.87,0
3534.48,11.95,61.93,0.0047,0.0024,1,3,27.49,20.21,1.0670,0.9142,18.90,38.22,63.98,89.87,129.07,195.39,261.25,392.87,0
3490.93,11.54,55.18,-0.0092,-0.0084,1,3,27.49,20.21,1.0668,0.9142,18.89,38.22,63.99,89.88,129.08,195.41,261.28,392.91,0
3486.04,9.21,36.72,-0.0068,-0.0078,1,3,27.49,20.21,1.0668,0.9142,18.89,38.22,63.99,89.88,129.08,195.41,261.28,392.92,0
3485.52,7.31,22.19,-0.0046,-0.0059,1,3,27.49,20.21,1.0667,0.9142,18.89,38.23,63.99,89.88,129.08,195.42,261.29,392.92,0
3485.00,4.80,39.36,-0.0033,-0.0037,1,3,27.49,20.21,1.0667,0.9142,18.89,38.23,64.00,89.88,129.09,195.42,261.29,392.93,0
3534.01,8.87,317.14,0.0044,0.0097,1,3,27.49,20.22,1.0658,0.9143,18.88,38.25,64.03,89.93,129.15,195.51,261.41,393.10,0
3535.00,1.84,321.26,0.0013,0.0050,1,3,27.49,20.22,1.0657,0.9143,18.88,38.25,64.03,89.93,129.15,195.52,261.42,393.11,0
3535.40,1.43,334.14,0.0020,0.0053,1,3,27.49,20.22,1.0657,0.9143,18.87,38.25,64.03,89.94,129.16,195.52,261.42,393.12,0
3535.68,0.98,346.92,0.0011,0.0030,1,3,27.49,20.22,1.0656,0.9143,18.87,38.25,64.04,89.94,129.16,195.52,261.43,393.13,0
3535.63,0.75,26.94,0.0006,0.0006,1,3,27.49,20.22,1.0656,0.9143,18.87,38.25,64.04,89.94,129.16,195.53,261.43,393.13,0
3535.47,0.68,46.07,0.0008,0.0004,1,3,27.49,20.22,1.0655,0.9144,18.87,38.25,64.04,89.94,129.16,195.53,261.44,393.14,0
3535.28,0.69,69.30,0.0004,0.0002,1,3,27.49,20.22,1.0655,0.9144,18.87,38.25,64.04,89.94,129.17,195.54,261.45,393.15,0
3535.00,1.01,87.59,0.0003,-0.0001,1,3,27.49,20.22,1.0655,0.9144,18.87,38.25,64.04,89.94,129.17,195.54,261.45,393.15,0
3534.56,1.24,92.41,0.0002,-0.0005,1,3,27.49,20.22,1.0654,0.9144,18.87,38.25,64.04,89.95,129.17,195.54,261.45,393.16,0
3534.14,0.80,93.42,0.0001,0.0020,1,3,27.49,20.22,1.0654,0.9144,18.87,38.26,64.04,89.95,129.18,195.55,261.46,393.17,0
3534.00,0.92,257.52,0.0001,0.0048,1,3,27.49,20.22,1.0654,0.9144,18.87,38.26,64.05,89.95,129.18,195.55,261.46,393.17,0
3534.74,1.52,102.42,0.0004,0.0033,1,3,27.49,20.22,1.0653,0.9144,18.87,38.26,64.05,89.95,129.18,195.55,261.47,393.18,0
3522.00,7.60,64.70,0.0011,0.0035,1,3,27.49,20.22,1.0652,0.9144,18.87,38.26,64.05,89.96,129.19,195.57,261.48,393.20,0
3521.00,3.12,60.87,-0.0009,-0.0014,1,3,27.49,20.22,1.0652,0.9144,18.87,38.26,64.05,89.96,129.19,195.57,261.49,393.21,0
3520.01,7.65,47.22,-0.0009,0.0014,1,3,27.49,20.22,1.0651,0.9144,18.86,38.26,64.05,89.96,129.19,195.57,261.49,393.22,0
3488.48,11.12,56.74,-0.0067,0.0010,1,3,27.49,20.23,1.0649,0.9144,18.86,38.27,64.06,89.97,129.21,195.60,261.52,393.26,0
3484.54,10.15,50.31,-0.0108,-0.0037,1,3,27.49,20.23,1.0648,0.9144,18.86,38.27,64.06,89.98,129.21,195.60,261.53,393.27,0
3315.99,8.70,68.58,0.0054,0.0024,1,3,27.50,20.25,1.0615,0.9149,18.80,38.34,64.18,90.14,129.43,195.91,261.94,393.86,0
3315.01,7.47,113.86,-0.0023,-0.0078,1,3,27.50,20.25,1.0615,0.9149,18.80,38.34,64.18,90.14,129.43,195.91,261.95,393.86,0
3265.99,11.86,93.58,-0.0108,0.0021,1,3,27.51,20.25,1.0612,0.9149,18.79,38.35,64.19,90.15,129.45,195.94,261.98,393.91,0
3262.53,10.38,100.67,-0.0143,-0.0103,1,3,27.51,20.25,1.0611,0.9149,18.79,38.35,64.20,90.16,129.46,195.95,261.99,393.92,0
3243.00,2.21,66.88,-0.0080,-0.0056,1,3,27.51,20.25,1.0610,0.9149,18.79,38.35,64.20,90.16,129.47,195.96,262.01,393.95,0
3242.01,6.05,317.01,-0.0104,-0.0099,1,3,27.51,20.25,1.0609,0.9149,18.79,38.35,64.20,90.17,129.47,195.96,262.01,393.95,0
3246.03,9.57,322.65,-0.0054,-0.0088,1,3,27.51,20.25,1.0609,0.9149,18.79,38.35,64.20,90.17,129.47,195.97,262.02,393.96,0
3248.95,8.01,3.97,-0.0006,-0.0068,1,3,27.51,20.25,1.0609,0.9149,18.79,38.36,64.21,90.17,129.48,195.97,262.02,393.97,0
3245.49,8.41,31.07,-0.0026,-0.0086,1,3,27.51,20.25,1.0608,0.9149,18.79,38.36,64.21,90.17,129.48,195.98,262.03,393.98,0
3242.03,6.68,9.22,-0.0010,-0.0068,1,3,27.51,20.25,1.0608,0.9150,18.79,38.36,64.21,90.17,129.48,195.98,262.04,393.99,0
3242.50,5.18,271.23,0.0031,-0.0018,1,3,27.51,20.25,1.0607,0.9150,18.79,38.36,64.21,90.18,129.48,195.99,262.04,394.00,0
3243.46,6.36,134.99,0.0019,0.0075,1,3,27.51,20.26,1.0605,0.9150,18.78,38.36,64.22,90.19,129.50,196.00,262.07,394.03,0
3242.12,7.78,301.60,0.0023,0.0196,1,3,27.51,20.26,1.0605,0.9150,18.78,38.36,64.22,90.19,129.50,196.01,262.07,394.04,0
3248.00,2.54,11.08,0.0021,0.0049,1,3,27.51,20.26,1.0604,0.9150,18.78,38.36,64.22,90.19,129.50,196.01,262.08,394.05,0
3037.96,11.24,87.47,-0.0121,-0.0128,1,3,27.51,20.26,1.0598,0.9151,18.77,38.38,64.24,90.22,129.54,196.07,262.15,394.15,0
3035.00,7.61,86.03,-0.0109,-0.0193,1,3,27.51,20.26,1.0598,0.9151,18.77,38.38,64.24,90.22,129.54,196.07,262.15,394.16,0
3032.51,6.67,81.36,-0.0062,-0.0085,1,3,27.51,20.26,1.0597,0.9151,18.77,38.38,64.25,90.22,129.55,196.08,262.16,394.17,0
2996.39,4.21,345.13,-0.0095,-0.0230,1,3,27.51,20.26,1.0595,0.9151,18.76,38.38,64.25,90.24,129.56,196.10,262.19,394.21,0
3555.50,4.94,275.94,0.0003,0.0199,1,3,27.48,20.19,1.0692,0.9139,18.94,38.17,63.90,89.75,128.91,195.17,260.96,392.46,0
3553.47,12.10,79.48,0.0101,0.0104,1,3,27.48,20.19,1.0692,0.9139,18.94,38.17,63.90,89.76,128.91,195.17,260.96,392.46,0
3536.50,4.92,63.34,0.0021,-0.0011,1,3,27.48,20.20,1.0692,0.9139,18.94,38.17,63.90,89.76,128.91,195.18,260.97,392.47,0
3535.00,4.35,48.25,-0.0018,0.0001,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.90,89.76,128.92,195.18,260.97,392.47,0
3534.51,8.91,39.16,0.0005,0.0076,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.90,89.76,128.92,195.18,260.98,392.48,0
3537.49,8.25,25.72,0.0006,0.0000,1,3,27.49,20.21,1.0671,0.9142,18.90,38.22,63.98,89.86,129.06,195.38,261.23,392.85,0
3536.50,4.86,23.52,0.0036,0.0010,1,3,27.49,20.21,1.0671,0.9142,18.90,38.22,63.98,89.86,129.06,195.38,261.24,392.85,0
3536.00,4.01,26.65,0.0064,0.0024,1,3,27.49,20.21,1.0671,0.9142,18.90,38.22,63.98,89.86,129.06,195.38,261.24,392.86,0
3535.01,7.72,51.49,0.0015,0.0008,1,3,27.49,20.21,1.0670,0.9142,18.90,38.22,63.98,89.87,129.06,195.39,261.25,392.87,0
3490.97,10.62,26.90,-0.0066,-0.0090,1,3,27.49,20.21,1.0668,0.9142,18.89,38.22,63.99,89.88,129.08,195.41,261.28,392.91,0
3490.92,10.12,26.21,-0.0044,-0.0083,1,3,27.49,20.21,1.0668,0.9142,18.89,38.22,63.99,89.88,129.08,195.41,261.28,392.92,0
1082.48,6.98,306.79,0.0005,-0.0003,1,3,27.88,20.88,0.9625,0.9254,17.10,42.53,71.09,99.66,142.69,215.31,287.72,430.98,0
1083.00,4.19,316.72,0.0020,0.0010,1,3,27.88,20.88,0.9625,0.9254,17.10,42.53,71.07,99.64,142.67,215.28,287.68,430.92,0
901.11,0.00,0.00,0.0220,0.0614,1,3,27.83,20.86,0.9665,0.9256,17.14,42.00,70.21,98.43,140.95,212.71,284.26,426.02,0
907.86,0.00,0.00,0.0248,0.0355,1,3,27.83,20.86,0.9666,0.9256,17.14,41.99,70.20,98.42,140.93,212.68,284.22,425.96,0
903.04,0.00,0.00,0.0246,0.0162,1,3,27.83,20.86,0.9667,0.9256,17.14,41.99,70.18,98.40,140.91,212.65,284.18,425.90,0
901.97,0.00,0.00,0.0200,0.0148,1,3,27.83,20.86,0.9667,0.9256,17.14,41.98,70.17,98.39,140.89,212.62,284.14,425.84,0
897.36,0.00,0.00,0.0114,0.0126,1,3,27.83,20.86,0.9668,0.9256,17.14,41.98,70.16,98.37,140.87,212.59,284.10,425.78,0
654.38,0.00,0.00,-0.0117,-0.0347,1,3,27.83,20.86,0.9662,0.9256,17.13,42.03,70.25,98.49,141.04,212.84,284.43,426.26,0
768.33,0.00,0.00,-0.0083,0.0038,1,3,27.83,20.86,0.9663,0.9256,17.13,42.02,70.24,98.48,141.02,212.80,284.39,426.20,0
855.94,0.00,0.00,-0.0027,0.0384,1,3,27.83,20.86,0.9664,0.9256,17.14,42.01,70.23,98.46,140.99,212.77,284.35,426.14,0
902.02,0.00,0.00,0.0102,0.0840,1,3,27.83,20.86,0.9665,0.9256,17.14,42.01,70.22,98.45,140.97,212.74,284.30,426.08,0
909.05,6.26,328.68,0.0180,0.0706,1,3,27.83,20.86,0.9665,0.9256,17.14,42.00,70.21,98.43,140.95,212.71,284.26,426.02,0
907.98,6.26,102.21,0.0212,0.0375,1,3,27.83,20.86,0.9666,0.9256,17.14,41.99,70.19,98.42,140.93,212.68,284.22,425.96,0
902.53,8.28,109.71,0.0224,0.0154,1,3,27.83,20.86,0.9667,0.9256,17.14,41.99,70.18,98.40,140.91,212.65,284.18,425.90,0
901.00,4.22,91.57,0.0154,0.0138,1,3,27.83,20.86,0.9668,0.9256,17.14,41.98,70.17,98.39,140.89,212.62,284.14,425.84,0
900.47,8.38,81.65,0.0105,0.0075,1,3,27.83,20.86,0.9668,0.9256,17.14,41.97,70.16,98.37,140.87,212.59,284.10,425.78,0
872.60,0.00,0.00,0.0422,0.0267,1,3,27.83,20.86,0.9671,0.9255,17.15,41.95,70.12,98.31,140.79,212.46,283.93,425.54,0
862.73,0.00,0.00,0.0573,0.0358,1,3,27.82,20.85,0.9672,0.9255,17.15,41.94,70.11,98.30,140.76,212.43,283.89,425.48,0
837.02,0.00,0.00,0.0682,0.0399,1,3,27.82,20.85,0.9673,0.9255,17.15,41.94,70.10,98.29,140.74,212.40,283.85,425.42,0
801.52,0.00,0.00,0.0676,0.0479,1,3,27.82,20.85,0.9674,0.9255,17.15,41.93,70.09,98.27,140.72,212.37,283.81,425.36,0
753.66,0.00,0.00,0.0449,0.0316,1,3,27.82,20.85,0.9674,0.9255,17.15,41.92,70.08,98.26,140.70,212.34,283.77,425.30,0
685.53,0.00,0.00,0.0253,0.0135,1,3,27.82,20.85,0.9675,0.9255,17.15,41.92,70.07,98.24,140.68,212.31,283.73,425.24,0
599.37,0.00,0.00,0.0135,0.0099,1,3,27.82,20.85,0.9676,0.9255,17.15,41.91,70.06,98.23,140.66,212.28,283.68,425.18,0
524.75,0.00,0.00,-0.0230,-0.0363,1,3,27.82,20.85,0.9677,0.9255,17.16,41.90,70.05,98.21,140.64,212.25,283.64,425.12,0
459.11,0.00,0.00,0.0000,0.0000,1,3,27.83,20.86,0.9655,0.9257,17.12,42.09,70.35,98.64,141.25,213.15,284.84,426.86,0
459.00,0.00,0.00,0.0000,0.0000,1,3,27.83,20.86,0.9656,0.9256,17.12,42.08,70.34,98.63,141.23,213.11,284.80,426.80,0
458.91,0.00,0.00,0.0000,0.0000,1,3,27.83,20.86,0.9657,0.9256,17.12,42.08,70.33,98.61,141.20,213.08,284.76,426.74,0
458.88,0.00,0.00,0.0000,0.0000,1,3,27.83,20.86,0.9657,0.9256,17.13,42.07,70.32,98.60,141.18,213.05,284.72,426.68,0
908.04,4.57,89.08,0.0146,0.0777,1,3,27.83,20.86,0.9666,0.9256,17.14,42.00,70.21,98.43,140.95,212.71,284.26,426.02,0
903.06,9.64,115.12,0.0154,0.0371,1,3,27.83,20.86,0.9667,0.9256,17.14,41.99,70.19,98.42,140.93,212.68,284.22,425.96,0
902.00,5.16,114.73,0.0168,0.0115,1,3,27.83,20.86,0.9667,0.9256,17.14,41.99,70.18,98.40,140.91,212.65,284.18,425.90,0
901.00,2.90,97.11,0.0090,0.0119,1,3,27.83,20.86,0.9668,0.9256,17.14,41.98,70.17,98.39,140.89,212.62,284.14,425.84,0
900.01,5.69,78.21,0.0078,0.0022,1,3,27.83,20.86,0.9669,0.9256,17.14,41.97,70.16,98.37,140.87,212.59,284.10,425.78,0
481.11,0.00,0.00,-0.0168,-0.0235,1,3,27.82,20.85,0.9678,0.9255,17.16,41.90,70.04,98.20,140.62,212.22,283.60,425.06,0
465.94,0.00,0.00,0.0000,0.0000,1,3,27.84,20.86,0.9654,0.9257,17.12,42.10,70.38,98.67,141.29,213.21,284.92,426.97,0
460.08,11.65,37.77,0.0000,0.0000,1,3,27.84,20.86,0.9655,0.9256,17.12,42.10,70.36,98.65,141.27,213.18,284.88,426.91,0
460.01,8.02,23.62,0.0000,0.0000,1,3,27.83,20.86,0.9656,0.9256,17.12,42.09,70.35,98.64,141.24,213.15,284.84,426.85,0
459.00,4.63,38.79,0.0000,0.0000,1,3,27.83,20.86,0.9656,0.9256,17.12,42.08,70.34,98.63,141.23,213.11,284.80,426.79,0
459.00,1.59,2.67,0.0000,0.0000,1,3,27.83,20.86,0.9657,0.9256,17.13,42.08,70.33,98.61,141.20,213.08,284.76,426.73,0
459.00,1.60,357.74,0.0000,0.0000,1,3,27.83,20.86,0.9658,0.9256,17.13,42.07,70.32,98.60,141.18,213.05,284.72,426.67,0
459.00,4.64,314.95,0.0000,0.0000,1,3,27.83,20.86,0.9659,0.9256,17.13,42.06,70.31,98.58,141.16,213.02,284.67,426.61,0
460.08,10.97,296.54,0.0000,0.0000,1,3,27.83,20.86,0.9659,0.9256,17.13,42.06,70.30,98.57,141.14,212.99,284.63,426.55,0
465.96,8.96,292.94,0.0000,-0.0094,1,3,27.83,20.86,0.9660,0.9256,17.13,42.05,70.29,98.55,141.12,212.96,284.59,426.49,0
907.99,9.45,103.89,0.0093,0.0755,1,3,27.83,20.86,0.9666,0.9256,17.14,42.00,70.21,98.43,140.95,212.71,284.26,426.02,0
903.01,8.27,104.06,0.0065,0.0313,1,3,27.83,20.86,0.9667,0.9256,17.14,41.99,70.19,98.42,140.93,212.68,284.22,425.96,0
902.00,3.23,116.64,0.0031,0.0100,1,3,27.83,20.86,0.9668,0.9256,17.14,41.99,70.18,98.40,140.91,212.65,284.18,425.90,0
901.00,2.19,107.69,0.0053,0.0107,1,3,27.83,20.86,0.9668,0.9256,17.14,41.98,70.17,98.39,140.89,212.62,284.14,425.84,0
467.05,11.04,37.14,0.0000,0.0000,1,3,27.84,20.86,0.9654,0.9256,17.12,42.10,70.38,98.67,141.29,213.21,284.92,426.97,0
465.97,10.51,27.44,0.0000,0.0000,1,3,27.84,20.86,0.9655,0.9256,17.12,42.10,70.36,98.65,141.27,213.18,284.88,426.91,0
465.90,10.69,27.43,0.0000,0.0000,1,3,27.83,20.86,0.9656,0.9256,17.12,42.09,70.35,98.64,141.24,213.15,284.84,426.85,0
460.10,10.76,25.84,0.0000,0.0000,1,3,27.83,20.86,0.9657,0.9256,17.13,42.08,70.34,98.62,141.22,213.11,284.80,426.79,0
460.01,9.90,0.34,0.0000,0.0000,1,3,27.83,20.86,0.9657,0.9256,17.13,42.08,70.33,98.61,141.20,213.08,284.76,426.73,0
460.01,9.90,359.67,0.0000,0.0000,1,3,27.83,20.86,0.9658,0.9256,17.13,42.07,70.32,98.59,141.18,213.05,284.72,426.67,0
460.10,10.77,334.00,0.0000,0.0000,1,3,27.83,20.86,0.9659,0.9256,17.13,42.06,70.31,98.58,141.16,213.02,284.67,426.61,0
465.88,9.38,313.60,0.0010,-0.0010,1,3,27.83,20.86,0.9660,0.9256,17.13,42.06,70.30,98.57,141.14,212.99,284.63,426.55,0
466.98,8.74,298.99,-0.0055,-0.0348,1,3,27.83,20.86,0.9660,0.9256,17.13,42.05,70.29,98.55,141.12,212.96,284.59,426.49,0
901.00,3.20,116.56,0.0024,0.0079,1,3,27.83,20.86,0.9668,0.9256,17.14,41.99,70.18,98.40,140.91,212.65,284.18,425.90,0
900.00,1.97,137.21,0.0025,0.0084,1,3,27.83,20.86,0.9669,0.9255,17.14,41.98,70.17,98.39,140.89,212.62,284.14,425.84,0
471.89,11.83,38.12,0.0000,-0.0165,1,3,27.84,20.86,0.9655,0.9256,17.12,42.10,70.38,98.67,141.29,213.21,284.92,426.97,0
467.07,9.22,44.33,0.0017,-0.0017,1,3,27.84,20.86,0.9656,0.9256,17.12,42.10,70.36,98.65,141.27,213.18,284.88,426.91,0
466.44,6.97,40.56,0.0000,0.0000,1,3,27.84,20.86,0.9656,0.9256,17.13,42.09,70.35,98.64,141.24,213.14,284.84,426.85,0
465.97,7.97,20.17,0.0000,0.0000,1,3,27.83,20.86,0.9657,0.9256,17.13,42.08,70.34,98.62,141.22,213.11,284.80,426.79,0
465.98,8.94,2.24,0.0000,0.0000,1,3,27.83,20.86,0.9658,0.9256,17.13,42.08,70.33,98.61,141.20,213.08,284.76,426.73,0
465.98,8.94,357.75,0.0000,0.0000,1,3,27.83,20.86,0.9659,0.9256,17.13,42.07,70.32,98.59,141.18,213.05,284.72,426.67,0
465.98,7.96,339.71,0.0001,-0.0001,1,3,27.83,20.86,0.9659,0.9256,17.13,42.06,70.31,98.58,141.16,213.02,284.67,426.61,0
466.49,5.31,329.90,0.0003,-0.0095,1,3,27.83,20.86,0.9660,0.9256,17.13,42.06,70.30,98.56,141.14,212.99,284.63,426.55,0
901.00,2.58,104.11,0.0032,0.0071,1,3,27.83,20.86,0.9669,0.9255,17.14,41.99,70.18,98.40,140.91,212.65,284.18,425.90,0
900.00,2.97,120.09,0.0051,0.0075,1,3,27.83,20.86,0.9669,0.9255,17.15,41.98,70.17,98.39,140.89,212.62,284.14,425.84,0
467.02,10.62,30.89,0.0000,-0.0167,1,3,27.84,20.86,0.9657,0.9256,17.13,42.09,70.35,98.64,141.24,213.14,284.84,426.85,0
467.01,6.80,20.85,-0.0002,0.0002,1,3,27.83,20.86,0.9657,0.9256,17.13,42.08,70.34,98.62,141.22,213.11,284.80,426.79,0
466.10,3.99,36.30,0.0000,0.0000,1,3,27.83,20.86,0.9658,0.9256,17.13,42.08,70.33,98.61,141.20,213.08,284.76,426.73,0
466.09,4.01,323.65,0.0000,0.0000,1,3,27.83,20.86,0.9659,0.9256,17.13,42.07,70.32,98.59,141.18,213.05,284.71,426.67,0
467.01,6.76,339.44,0.0001,-0.0012,1,3,27.83,20.86,0.9660,0.9256,17.13,42.06,70.31,98.58,141.16,213.02,284.67,426.61,0
900.62,2.60,123.86,0.0033,0.0052,1,3,27.83,20.86,0.9669,0.9255,17.15,41.99,70.18,98.40,140.91,212.65,284.18,425.89,0
900.01,9.05,124.60,0.0028,0.0033,1,3,27.83,20.86,0.9670,0.9255,17.15,41.98,70.17,98.39,140.89,212.62,284.14,425.84,0
467.04,8.24,332.85,0.0000,-0.0095,1,3,27.83,20.86,0.9659,0.9256,17.13,42.07,70.32,98.59,141.18,213.05,284.71,426.67,0
900.00,4.32,132.15,0.0035,0.0073,1,3,27.83,20.86,0.9669,0.9255,17.15,41.99,70.18,98.40,140.91,212.65,284.18,425.89,0
566.99,9.40,130.03,-0.0169,-0.0562,1,3,27.83,20.85,0.9677,0.9255,17.16,41.92,70.08,98.25,140.70,212.34,283.77,425.30,0
566.99,5.64,169.29,-0.0167,-0.0147,1,3,27.82,20.85,0.9678,0.9255,17.16,41.92,70.07,98.24,140.68,212.31,283.73,425.24,0
566.96,10.88,212.72,-0.0196,-0.0285,1,3,27.82,20.85,0.9679,0.9255,17.16,41.91,70.06,98.22,140.66,212.28,283.69,425.18,0
487.64,0.00,0.00,-0.0088,-0.0092,1,3,27.80,20.83,0.9718,0.9252,17.22,41.59,69.52,97.48,139.61,210.72,281.62,422.19,0
486.00,0.00,0.00,-0.0040,-0.0056,1,3,27.80,20.83,0.9719,0.9252,17.22,41.58,69.51,97.47,139.59,210.69,281.58,422.13,0
499.02,0.00,0.00,-0.0050,-0.0138,1,3,27.80,20.83,0.9717,0.9252,17.22,41.60,69.54,97.51,139.65,210.78,281.70,422.30,0
498.66,0.00,0.00,-0.0076,-0.0078,1,3,27.80,20.83,0.9718,0.9252,17.22,41.59,69.53,97.50,139.63,210.75,281.66,422.25,0
507.03,0.00,0.00,-0.0094,-0.0218,1,3,27.81,20.83,0.9717,0.9252,17.22,41.61,69.55,97.53,139.68,210.82,281.74,422.36,0
910.07,11.88,62.04,0.0462,0.1110,1,3,27.84,20.86,0.9657,0.9256,17.13,42.11,70.38,98.68,141.30,213.23,284.96,427.02,0
526.74,0.00,0.00,-0.0186,-0.0492,1,3,27.81,20.83,0.9716,0.9252,17.22,41.62,69.57,97.56,139.72,210.88,281.82,422.48,0
515.02,0.00,0.00,-0.0142,-0.0378,1,3,27.81,20.83,0.9716,0.9252,17.22,41.61,69.56,97.54,139.70,210.85,281.78,422.42,0
909.00,2.97,179.88,0.0224,0.0707,1,3,27.84,20.86,0.9657,0.9256,17.13,42.11,70.38,98.68,141.30,213.23,284.96,427.02,0
909.03,3.67,64.30,0.0232,0.0891,1,3,27.84,20.86,0.9658,0.9256,17.13,42.10,70.37,98.67,141.28,213.20,284.92,426.96,0
551.65,7.31,234.00,0.0000,0.0000,1,3,27.82,20.85,0.9686,0.9254,17.17,41.87,69.99,98.14,140.54,212.09,283.44,424.82,0
566.97,5.19,272.16,-0.0194,-0.0422,1,3,27.82,20.85,0.9688,0.9254,17.18,41.85,69.96,98.09,140.47,212.00,283.32,424.65,0
788.54,0.00,0.00,0.0120,0.0363,1,3,27.81,20.83,0.9711,0.9252,17.21,41.66,69.65,97.66,139.86,211.09,282.10,422.89,0
785.96,0.00,0.00,0.0114,0.0493,1,3,27.81,20.83,0.9711,0.9252,17.21,41.66,69.64,97.64,139.84,211.06,282.06,422.83,0
595.50,0.00,0.00,-0.0365,-0.0270,1,3,27.81,20.83,0.9714,0.9252,17.22,41.63,69.59,97.58,139.76,210.94,281.90,422.60,0
547.73,0.00,0.00,-0.0384,-0.0456,1,3,27.81,20.83,0.9715,0.9252,17.22,41.62,69.58,97.57,139.74,210.91,281.86,422.54,0
515.00,5.25,29.13,-0.0050,-0.0054,1,3,27.81,20.83,0.9718,0.9251,17.22,41.60,69.54,97.51,139.65,210.79,281.70,422.31,0
514.01,10.06,41.28,-0.0049,-0.0064,1,3,27.80,20.83,0.9719,0.9251,17.23,41.59,69.53,97.50,139.63,210.76,281.66,422.25,0
907.99,8.70,181.23,0.0112,0.0176,1,3,27.84,20.86,0.9657,0.9256,17.13,42.11,70.38,98.68,141.30,213.23,284.96,427.02,0
907.99,8.98,185.18,0.0089,0.0468,1,3,27.84,20.86,0.9658,0.9256,17.13,42.10,70.37,98.66,141.28,213.20,284.92,426.96,0
908.50,7.72,196.96,0.0055,0.0713,1,3,27.84,20.86,0.9659,0.9256,17.13,42.10,70.36,98.65,141.26,213.17,284.88,426.90,0
909.01,1.32,98.13,-0.0002,0.0912,1,3,27.84,20.86,0.9660,0.9255,17.13,42.09,70.35,98.64,141.24,213.14,284.83,426.84,0
551.84,3.23,291.55,0.0003,-0.0003,1,3,27.82,20.85,0.9686,0.9254,17.17,41.87,69.99,98.14,140.54,212.09,283.44,424.82,0
768.47,0.00,0.00,0.0045,0.0561,1,3,27.81,20.83,0.9713,0.9252,17.22,41.65,69.63,97.63,139.82,211.03,282.02,422.77,0
674.52,0.00,0.00,-0.0206,0.0162,1,3,27.81,20.83,0.9714,0.9252,17.22,41.64,69.60,97.60,139.78,210.97,281.94,422.66,0
902.51,9.91,180.00,-0.0004,0.0020,1,3,27.84,20.86,0.9656,0.9256,17.13,42.12,70.40,98.71,141.34,213.29,285.04,427.14,0
902.52,9.75,183.11,-0.0013,0.0017,1,3,27.84,20.86,0.9657,0.9256,17.13,42.11,70.39,98.69,141.32,213.26,285.00,427.08,0
